[Sample ID]	[Taxon]	[Kingdom/SuperKingdom]	[Phylum]	[Class]	[Order]	[Family]	[Genus]	[Species]	[Relative Abundance]	[Absolute Abundance]	
MBSMPL0020-6-550	1236	Bacteria	Proteobacteria	Gammaproteobacteria	N/A	N/A	N/A	N/A	0.0000951686070488214	3	
MBSMPL0020-6-550	712	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	N/A	N/A	0.0001586143450813688	5	
MBSMPL0020-6-550	75984	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	724	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	N/A	0.0034577927227738438	109	
MBSMPL0020-6-550	729	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae	0.0172572407448529353	544	
MBSMPL0020-6-550	551	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	543	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	N/A	N/A	0.3659232941027187495	11535	
MBSMPL0020-6-550	158851	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	570	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	N/A	0.000761348856390572	24	
MBSMPL0020-6-550	590	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	N/A	0.000317228690162738	10	
MBSMPL0020-6-550	547	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	N/A	0.0000634457380325476	2	
MBSMPL0020-6-550	613	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	N/A	0.000158614345081369	5	
MBSMPL0020-6-550	469	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	N/A	0.0000634457380325477	2	
MBSMPL0020-6-550	35832	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	N/A	0.000697903118358024	22	
MBSMPL0020-6-550	872	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	N/A	0.0000951686070488215	3	
MBSMPL0020-6-550	40544	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	29465	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	N/A	0.0002855058211464648	9	
MBSMPL0020-6-550	39778	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar	0.0114202328458585828	360	
MBSMPL0020-6-550	29466	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	0.00929480062176823	293	
MBSMPL0020-6-550	33024	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	904	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	186802	Bacteria	Firmicutes	Clostridia	Clostridiales	N/A	N/A	N/A	0.0010785775465533138	34	
MBSMPL0020-6-550	541000	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	N/A	N/A	0.0000634457380325476	2	
MBSMPL0020-6-550	853	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0.0000951686070488215	3	
MBSMPL0020-6-550	31979	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	N/A	N/A	0.0414935126732861421	1308	
MBSMPL0020-6-550	1485	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	N/A	0.0328966151698759906	1037	
MBSMPL0020-6-550	137838	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium neonatale	0.0000317228690162738	1	
MBSMPL0020-6-550	1502	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	0.002886781080480922	91	
MBSMPL0020-6-550	1492	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum	0.0000317228690162738	1	
MBSMPL0020-6-550	186803	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	N/A	N/A	0.070393046347111655	2219	
MBSMPL0020-6-550	301302	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	0.0000317228690162738	1	
MBSMPL0020-6-550	572511	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	N/A	0.0000634457380325476	2	
MBSMPL0020-6-550	33038	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	0.000126891476065095	4	
MBSMPL0020-6-550	33035	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	0.0000317228690162738	1	
MBSMPL0020-6-550	91061	Bacteria	Firmicutes	Bacilli	N/A	N/A	N/A	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	1279	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	186820	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	N/A	N/A	0.000761348856390572	24	
MBSMPL0020-6-550	186826	Bacteria	Firmicutes	Bacilli	Lactobacillales	N/A	N/A	N/A	0.0000634457380325477	2	
MBSMPL0020-6-550	1350	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	N/A	0.0130698220347048453	412	
MBSMPL0020-6-550	186827	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	N/A	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	1578	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	N/A	0.0000951686070488215	3	
MBSMPL0020-6-550	1633	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus vaginalis	0.0000317228690162738	1	
MBSMPL0020-6-550	186828	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	N/A	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	1301	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	N/A	0.0029819496875297425	94	
MBSMPL0020-6-550	1311	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	0.0000317228690162738	1	
MBSMPL0020-6-550	29389	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus	0.000158614345081369	5	
MBSMPL0020-6-550	128827	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	N/A	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	31953	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	N/A	N/A	0.000126891476065095	4	
MBSMPL0020-6-550	1678	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	N/A	0.4143958379595847506	13063	
MBSMPL0020-6-550	1681	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	0.0000317228690162738	1	
MBSMPL0020-6-550	1680	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	0.0045998160073597077	145	
MBSMPL0020-6-550	1159909	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bombiscardovia	N/A	0.0000317228690162738	1	
MBSMPL0020-6-550	1654	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	N/A	0.0000951686070488215	3	
MBSMPL0020-6-550	32207	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	N/A	0.0000634457380325477	2	
MBSMPL0020-6-550	43675	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	0.000444120166227834	14	
MBSMPL0020-6-550	2047	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia dentocariosa	0.000856517463439393	27	
MBSMPL0020-6-575	848	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	28454	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium multivorum	0.0000250281566762608	1	
MBSMPL0020-6-575	375288	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	N/A	0.0003003378801151298	12	
MBSMPL0020-6-575	823	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides distasonis	0.0222250031285196072	888	
MBSMPL0020-6-575	816	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	N/A	0.1619071455387312924	6469	
MBSMPL0020-6-575	817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	0.1376548617194340864	5500	
MBSMPL0020-6-575	310297	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides plebeius	0.0000250281566762608	1	
MBSMPL0020-6-575	171550	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	N/A	N/A	0.0000750844700287824	3	
MBSMPL0020-6-575	212791	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	N/A	Enhydrobacter	N/A	0.0000500563133525216	2	
MBSMPL0020-6-575	1236	Bacteria	Proteobacteria	Gammaproteobacteria	N/A	N/A	N/A	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	712	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	N/A	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	729	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae	0.0071830809660868516	287	
MBSMPL0020-6-575	727	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus influenzae	0.000100112626705043	4	
MBSMPL0020-6-575	32033	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	N/A	N/A	0.0000500563133525216	2	
MBSMPL0020-6-575	703	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	N/A	Plesiomonas	Plesiomonas shigelloides	0.0000250281566762608	1	
MBSMPL0020-6-575	543	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	N/A	N/A	0.2385683894381174636	9532	
MBSMPL0020-6-575	570	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	590	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	N/A	0.0000500563133525216	2	
MBSMPL0020-6-575	613	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	N/A	0.0000750844700287824	3	
MBSMPL0020-6-575	35832	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	N/A	0.00377925165811538	151	
MBSMPL0020-6-575	872	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	N/A	0.00030033788011513	12	
MBSMPL0020-6-575	40544	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	481	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	N/A	N/A	0.0000500563133525216	2	
MBSMPL0020-6-575	482	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	28449	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria subflava	0.00235264672756851	94	
MBSMPL0020-6-575	483	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria cinerea	0.0000250281566762608	1	
MBSMPL0020-6-575	31977	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	N/A	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	29465	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	N/A	0.000225253410086347	9	
MBSMPL0020-6-575	39778	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar	0.001426604930546866	57	
MBSMPL0020-6-575	29466	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	0.0002252534100863468	9	
MBSMPL0020-6-575	906	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	N/A	0.0000750844700287824	3	
MBSMPL0020-6-575	33024	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	N/A	0.0018520835940433008	74	
MBSMPL0020-6-575	165779	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	N/A	0.0000750844700287824	3	
MBSMPL0020-6-575	162289	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	N/A	0.000175197096733826	7	
MBSMPL0020-6-575	150022	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	N/A	0.00030033788011513	12	
MBSMPL0020-6-575	541000	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	N/A	N/A	0.000100112626705043	4	
MBSMPL0020-6-575	1263	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	N/A	0.0005506194468777378	22	
MBSMPL0020-6-575	853	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0.0000250281566762608	1	
MBSMPL0020-6-575	119852	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	31979	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	N/A	N/A	0.0001751970967338256	7	
MBSMPL0020-6-575	1485	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	137838	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium neonatale	0.000400450506820173	16	
MBSMPL0020-6-575	2383	Bacteria	Firmicutes	Clostridia	Clostridiales	N/A	Epulopiscium	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	186804	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	N/A	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	186803	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	N/A	N/A	0.000225253410086347	9	
MBSMPL0020-6-575	189330	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	N/A	0.0000750844700287824	3	
MBSMPL0020-6-575	28050	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	33038	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	0.000175197096733826	7	
MBSMPL0020-6-575	33035	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	0.0000500563133525216	2	
MBSMPL0020-6-575	91061	Bacteria	Firmicutes	Bacilli	N/A	N/A	N/A	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	55080	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	1280	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	0.00110123889375547	44	
MBSMPL0020-6-575	186818	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	N/A	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	1350	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	1301	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	N/A	0.0030784632711800746	123	
MBSMPL0020-6-575	29389	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus	0.00608184207233137	243	
MBSMPL0020-6-575	31953	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	N/A	N/A	0.000800901013640345	32	
MBSMPL0020-6-575	1678	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	N/A	0.39587035414841673	15817	
MBSMPL0020-6-575	1681	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	0.0000750844700287824	3	
MBSMPL0020-6-575	216816	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	0.0000250281566762608	1	
MBSMPL0020-6-575	1680	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	0.00921036165686397	368	
MBSMPL0020-6-575	28025	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	0.000600675760230259	24	
MBSMPL0020-6-575	196081	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	N/A	0.000926041797021649	37	
MBSMPL0020-6-575	1654	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	N/A	0.0001501689400575648	6	
MBSMPL0020-6-575	1716	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	N/A	0.000125140783381304	5	
MBSMPL0020-6-575	36739	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter	N/A	0.0000250281566762608	1	
MBSMPL0020-6-575	32207	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	N/A	0.000125140783381304	5	
MBSMPL0020-6-575	43675	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	0.000425478663496433	17	
MBSMPL0020-6-575	2047	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia dentocariosa	0.0000250281566762608	1	
MBSMPL0020-6-600	836	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	N/A	0.0000801431891646408	3	
MBSMPL0020-6-600	816	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	N/A	0.000320572756658563	12	
MBSMPL0020-6-600	817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	0.0000801431891646408	3	
MBSMPL0020-6-600	171550	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	N/A	N/A	0.0000267143963882136	1	
MBSMPL0020-6-600	729	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae	0.0000267143963882136	1	
MBSMPL0020-6-600	543	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	N/A	N/A	0.0056901664306894962	213	
MBSMPL0020-6-600	570	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	N/A	0.0000534287927764272	2	
MBSMPL0020-6-600	590	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	N/A	0.0369460102048994	1383	
MBSMPL0020-6-600	28901	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	0.0000801431891646408	3	
MBSMPL0020-6-600	613	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	N/A	0.0000267143963882136	1	
MBSMPL0020-6-600	39948	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	N/A	0.0000267143963882136	1	
MBSMPL0020-6-600	29465	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	N/A	0.0001602863783292812	6	
MBSMPL0020-6-600	39778	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar	0.1272673843934492952	4764	
MBSMPL0020-6-600	29466	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	0.007106029439264824	266	
MBSMPL0020-6-600	906	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	N/A	0.0001068575855528544	4	
MBSMPL0020-6-600	904	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	N/A	0.0000267143963882136	1	
MBSMPL0020-6-600	186802	Bacteria	Firmicutes	Clostridia	Clostridiales	N/A	N/A	N/A	0.0008815750808110496	33	
MBSMPL0020-6-600	541000	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	N/A	N/A	0.2082921486389010944	7797	
MBSMPL0020-6-600	1265	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	0.000160286378329282	6	
MBSMPL0020-6-600	853	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0.0000801431891646408	3	
MBSMPL0020-6-600	31979	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	N/A	N/A	0.1491464750353965758	5583	
MBSMPL0020-6-600	1485	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	N/A	0.0009082894771992624	34	
MBSMPL0020-6-600	137838	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium neonatale	0.000240429567493922	9	
MBSMPL0020-6-600	1502	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	0.0000267143963882136	1	
MBSMPL0020-6-600	1266	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	N/A	0.0000534287927764272	2	
MBSMPL0020-6-600	44258	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	N/A	0.0000267143963882136	1	
MBSMPL0020-6-600	186804	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	N/A	N/A	0.0370528677904522772	1387	
MBSMPL0020-6-600	186803	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	N/A	N/A	0.0000801431891646408	3	
MBSMPL0020-6-600	841	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	N/A	0.0000267143963882136	1	
MBSMPL0020-6-600	189330	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	N/A	0.0000267143963882136	1	
MBSMPL0020-6-600	572511	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	N/A	0.0000534287927764272	2	
MBSMPL0020-6-600	33038	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	0.000187000774717495	7	
MBSMPL0020-6-600	33035	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	0.0000267143963882136	1	
MBSMPL0020-6-600	1279	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	N/A	0.0000801431891646408	3	
MBSMPL0020-6-600	1280	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	0.0007480030988699806	28	
MBSMPL0020-6-600	1386	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	N/A	0.0000534287927764272	2	
MBSMPL0020-6-600	704093	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anaerobacillus	N/A	0.000106857585552854	4	
MBSMPL0020-6-600	186818	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	N/A	N/A	0.0000267143963882136	1	
MBSMPL0020-6-600	186820	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	N/A	N/A	0.00371330109796169	139	
MBSMPL0020-6-600	186826	Bacteria	Firmicutes	Bacilli	Lactobacillales	N/A	N/A	N/A	0.0003740015494349904	14	
MBSMPL0020-6-600	81852	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	N/A	N/A	0.0001335719819410676	5	
MBSMPL0020-6-600	1350	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	N/A	0.0641145513317126434	2400	
MBSMPL0020-6-600	57732	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus asini	0.0000267143963882136	1	
MBSMPL0020-6-600	1578	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	N/A	0.0001068575855528544	4	
MBSMPL0020-6-600	1623	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus ruminis	0.0000267143963882136	1	
MBSMPL0020-6-600	57037	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus zeae	0.0043811610076670336	164	
MBSMPL0020-6-600	117563	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	N/A	0.0000801431891646408	3	
MBSMPL0020-6-600	1301	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	N/A	0.0027782972243742128	104	
MBSMPL0020-6-600	31971	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	N/A	[Eubacterium] dolichum	0.0000267143963882136	1	
